Gene	TP-EFF_580007-checked-ARG-host_cov_col_2	YL-AS_578825-checked-ARG-host_cov_col_2	SWH-AS_577324-checked-ARG-host_cov_col_2	SWH-IN_578335-checked-ARG-host_cov_col_2	YL-EFF_579475-checked-ARG-host_cov_col_2	ST-IN_577286-checked-ARG-host_cov_col_2	ST-AS_578410-checked-ARG-host_cov_col_2	SK-IN_578754-checked-ARG-host_cov_col_2	ST-ADS_579814-checked-ARG-host_cov_col_2	TP-IN_577697-checked-ARG-host_cov_col_2	TP-AS_578565-checked-ARG-host_cov_col_2	ST-EEF_579967-checked-ARG-host_cov_col_2	SWH-EFF_579360-checked-ARG-host_cov_col_2	YL-IN_577304-ARG-host_cov_col_2	SK-EFF_577737-checked-ARG-host_cov_col_2	SWH-ADS_577436-checked-ARG-host_cov_col_2	STL-EFF_577476-checked-ARG-host_cov_col_2	STL-AS_579739-checked-ARG-host_cov_col_2	SK-AS_579852-checked-ARG-host_cov_col_2	YL-ADS_577288-checked-ARG-host_cov_col_2	TP-ADS_743148-checked-ARG-host_cov_col_2	STL-IN_578603-checked-ARG-host_cov_col_2
d__Bacteria	233.9381855	346.47321079999995	33.98932239999999	300.4670965	1272.1075749	218.7780565	139.73397720000003	422.6045686	340.9997927	538.7214064	155.4739764	318.7680276	96.79660409999998	596.5634888	422.78823099999994	320.34551039999997	392.41064149999994	207.8183948	371.0516337	240.4225045	361.039159	283.44447060000005
d__Archaea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8007803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
